feature	X771297580338a662f0c1fb0000f33e3c	b9eadd7c15566af3bb15cee86f75e769	c49bc9c1c22dd48888d2e1e060306218	X1b91af1335f5b38083d553659b358c45	X0ed13e9a3209e5ef433060aacd9e16ad	f64933c998313b78c2179f488bfb0953	b1312478658160c25c92a75d5272c96d	X8878e25191e464f0a29c75e59a14a9c1	X92bb55d78fc8f3bad70bbc6b9034a795	fc3c9f86dc3321b88cc05450fa4d662a	X06a6e5bcf8c2b8dc026c93190ef43175	X3a7495f68945aa7071868ee6f0255243	X9132071c6a76ae971f847adc316f0af8	X265f63913fa0c782699945b493eeaeca	X1815597849cf47548b8456c4c080f334	X57f0e6566995476b5eae2b4237c930fd	d348b3e42b9cd325d1f0088462aedcf3	X07f847da0f14d338851bff36302b1d5d	X5aaba32e1583dee8243e66c42c2b5d8f	X6529f9e2b6de004f778a46eb4152553f	bfa34beed32ba71739902beda134f453	c5f3f2c2df993aa6d42e7a77918935df	X64c2b64c19934ba2360fe284744fd1ad	X130a8330de52a69354df4f227b62c052	X36e64f6a14c31701a814ed88d61c5cf7	f8975af07a433935c8615060ce6ae7d6	X087666690375b777048b392f8b3086a5	d3a7153014cbb497d7bd025e099be3fe	fe437dbf6f413de277ea1f26f2ee91d7	X43dc4561632b971be06fe9603e0864ad	X7a719f10db03cf19d136e08224ba0da9	dc0a91a3f930fef8628944f01c976b6a	X2fd96dc0d1649785e2b695005e5b6cbb	X81f53cd7f9d10322ad2f9e2e1f30a7cc	X18bbaffee20be0f8ffbf263c1b82da7d	X6da2b787d29350a11f29bcb992887a84	X7130d2759c244668bb8c5e95013d039a	f8f3495ffa8ad111c9a314f196b839e4	X42335451002e743fd705a300b373fb75	X5cf08d107f10bc4571dd491a9bcb59b3	X91ac12f2a71a81a4a145517e0667c7c4	X05b3c37966de355dc39930c4103ff589	X53b54658de0c46c18eda9f4c5a232b65	X8a303db3d6b466981499de25a5ec66d4	X01901d6f4c906a71e2488045523ca7c2	c91f61773a85a5101c797a8429bcb87e	X001f5b5d17a34cb4bb03f20e9b6dc5df	X7c9d107e91d815d347bc278420773c54	X824ecebeb43c725d47bbbcd1bd7d0348	da04216f075e5d1b2cddc09c16442df9	X8d7c014aca86872e7451df4c18536eab	a80bf7b1576855543aaeed1c9d8be02d	X05f8c43bb34deb40cbcc164e64410db6	f1767e229fc331132c66ba7f47cc3ea3	X4790469e65b73b73a8cee2300ea51fa7	X06a8b3896e4a86a7c3116e0f4243320c	a7e85c6aac48df33665b07f5620aeef2	ce8273b6d1fea2b1dca4e24ea7b6a20f	X0e21cc1bf0d4d2cf722112c5a4ae3134	X26b0599c6f3f889fc1441babff4f74cd	babe546a127e4bbe62e70c16fdffa445	X68a1c62a19d5dd68a1040859934424ab	X2cededbc6f5d2e4e6460d95dd642ab39	f929e8cafcf24c0b194d9e48dbc3b231	X4cc94dcec64fcf2693e3fd9bf39bf861	X04ed5d51a7dfe83b5376c26987e076cd	X06f459e94bb69e7b8f7bdffcea3e2dc2	X2dd19b4e6a7867a118b429880e0949d3	X6a506a10888b7f86ae1e463f5d186473	X000d78770aa3b46d4f84568a723d1c62	e3b9d440eb993245b3b1d99e260ecc19	f2ae9532a9ca729854cdf2c07064f994	X899577a10741d336f48d2be23f9b0be7	X5e22ac39af6385a9a5d7a57992e0d8ba	X110ad3992f825e7203f1923383607888	X86ec537716ccea996d29a025dbd0e0da	X932d0c1f666b3a433687e95af993451a	X7ef15f834ddeffade9a799c5697cc61a	X16d12481fde3cfa6a4db366d25411122	X68125101a0cb11e3324fde7378226ba1	X792add25fd6668fad2a952ef3b123c8b	X98eb701f5f4286f77b9e839055caf304	X25c1653a751b87e522eb1d73426f2d0b	fc89b71ba14dc877e9e8527e6ed60391	X7f6dec8c96033aba04deee885932a9a7	X80ab11a5d085a5bcce2d24702f32bef1	X3f9e29a1882407186ab82a472f22cf3c	X9f9df4b3b3d526b6b619dc40863ad440	X973fc25b140faf326d124b9e2b6c8abf	X4517bdd009f366580e3ea16dd9dce1a7	fbd1882d5055c77a88c20831b56943f3	X484cb0f953ccaafa5a0308ae49649e41	X73e5b567bf8428743df8b7f78c8ec1b0	df6598227bff6741eee326b1cfce64bc	b9abed8a2eca761efe3e1e92673141cf	X35fdc9ee28cfc2bbde8d1a15cbb278fe	X13fae76db728266d715f43da8b06cb88	X5585e9ecc7d66b7cd2bc1e2aa80c2470	X217e0615440425fc33232133073bbca1	X0603ad3948b90513ee2cc9eaea5fe011	e174d720ff388a11cfdb310730da02d6	X24e658af979937b9200c49292aa8d919	X3b482af565b56c1b175737c5a08f86fb	b3879d9217bbd709b5f87450728b376c	X699913be41bb8e0253dcbfa042984047	X8701bea1e2e80de700c6f7848103f86d	X900bca7fdfd6334ecb71c7d66951a14f	X15de8f3c7d606dc32447b7267f7c265e	X07b64b23fa88ace003944a6bd9ee7bb7	X027db393f177304c52d7ec941f8abcf2	X3362fd00f03d30b01ed4d6a0549440eb	X1a5a9a605e5854850568c0c6fbf6dc02	X9a5ad3e5c9abb12041ebce1cf20b2b3c	X2bb41e138153ad02a6fa5519b33bce6b	d4debe4c70fe5b905a42e3561015b680	ce7260fe3f31c7fa47ae17dc33d2b8f7	d00c0229d6c816a536d76703e1657694	X0a07b7b208f82e574548033057612667	f026bc3d92e943febaa74d620be5400d	dc64f4ef4d4f99019072896947b19e4a	X52587fe587b5a2f19c6d2c4bf275d9e3	X2f2ff15fe3d7d5b9f3eaf57c0085d696	cd97244e66c39dce8f4676f84c858217	f769025ae5e54c2b1c149e59018be56b	X2a65ea84af79ed5b12133b79a4316e73	d0d50837ea593505e44f737833bece1d	X6095f2881754dad1717ec230da3fdd17	X20ec2008e0cde12ae9db741e1fdbf894	X504687adb582701412c2398587d62e90	X91a87325405bbe801e6b80e84794a59c	b606c96aedd0a6e01aa38924a1e6ac97	X097138be3a15c87233cb01e6ee6a4da4	X99d3a570385395e7b7bbc7730e1e2241	cee9524606a8ab5eadbae08cbd21e830	X42f2c85e07acb225914a6f74539a7493	d00543d8297858e5fa92233bead584fb	X2440362c889061ed1e3336b6294559b9	X3a8cde26979f03989e6a8daa6b6afe3f	X4499b0901e611126af0d04752c158976	X6f6bb5719a47837bec3b21f081649fa1	X624bf43afb17a855a6d5c7b51078d497	X51aa2158188e220896f9ae6799b3799f	X70ac971d9d8650d6d1b756a39b8709c8	cfccfa9165148a389d5d226d7f97efff	X250ae434718610d409882ad11002f97d	X9b240322f8821ffba1a5f8bb330b0939	X45c8d14eb00ef2e9f7e2c5dd9f9e58bc	X7b73f487be48db4355bd16e9c7fcd104	d062c370afa965a780cca734ce7f438f	ad6578b29eaa8bbabaa2b32058cf16b9	X34b8adfd383e67b3a25385389ecc77de	feb2e37114daa6d2f4387811e83850ba	X14e5bc76eb89c574b800654364a9a6d2	X37bcb14fa58242d26a64d6e6f3c67665	d5cbbc9a01e17da0efbca098fa6736f9	X0d3b0b9d68763805793f9266323bf863
ERR4250587	0	0	0	0.141529235382309	0	0	0.000432681906684935	0.0234375	0	0	0.0124633431085044	0.0232876712328767	0.0011568803613405	0	0	0.00860585197934595	0.00279134682484299	0.0137211855104281	0.0505494505494506	0.0146962318239906	0	0	0	0	0	0	0	0	0	0.0247729149463254	0.00371747211895911	0.0437086092715232	0.0108695652173913	0	0.00432352631023938	0	0	0.0360029390154298	0	0	0	0.004418762746431	0	0.00727272727272727	0	0.0124755381604697	0	0	0	0	0.0802919708029197	0	0	0.00179357573781184	0	0	0	0	0.000394944707740916	0	0.0271636833364089	0.0588072543743634	0.0433664094083058	0.11273508866201	0.00776699029126214	0.00974286862193652	0.0186769848947094	0.0794460641399417	0.0150550835137143	0	0.000829584661043926	0.00778987723806028	0	0.00875049718734019	0.000106562093732018	0	0.0121072355145575	0.0101884159106769	0.0326845391112743	0.0238045738045738	0.0161863403079353	0.0553435114503817	0.0241734802701742	0.0198873636043647	0.00104766893661603	0.00365120274914089	0.00357568533969011	0	0.0306122448979592	0	0.00308719758064516	0.00382144889828441	0	0.048780487804878	0	0.00826057026919315	0.0166666666666667	0	0	0	0	0	0	0	0	0.00508005916018262	0	0.0685393258426966	0.0212806384191526	0	0	0	0.0156712600561127	0	0.00720141812541547	0.00140797476909214	0	0	0.0156755226415938	0.00974989402289106	0.0165778567199526	0.0178282486540555	0	0.0649350649350649	0.0529661016949153	0	0.0271867612293144	0.0334545454545455	0.00431034482758621	0	0.25839482005722	0.0353233830845771	0.0863358259687288	0	0	0.00471435417233296	0.0211999672587378	0.0287823088541221	0	0	0	0	0.0338800504661969	0	0	0	0.00759887885393958	0.0249532127261385	0.00692536946569576	0	0	0.00604166666666667	0.0390752904511115	0	0.00600287093827483	0
ERR4250596	0	0	0	0.020856238547393	0.0401326968201311	0	0.000252397778899546	0	0	0	0	0	0.00102150074458789	0	0	0	0	0	0	0.0222947535661244	0	0	0.00257842715943275	0	0	0	0	0	0	0.0165152766308836	0	0	0	0	0.0330064325635347	0	0	0	0	0	0	0	0	0	0	0.00318003913894325	0	0.0194410692588092	0	0	0	0.0118848653667595	0.305882352941176	0	0	0	0	0	0	0	0.0117364827458941	0.0188534683267205	0	0	0	0	0.0485155145472133	0	0	0	0.0527332885314744	0.0071373220767568	0	0.0277856696403205	0.000298373862449649	0	0.0354569040069184	0.0254012561060712	0.00348879911861917	0	0.00460586919331491	0.0219465648854962	0.00677657305367935	0.0156634987680394	0	0.00193298969072165	0	0	0	0.00227790432801822	0.00510332661290323	0.000325229693471014	0	0	0	0.00641281113003152	0.025	0	0.0173913043478261	0	0	0	0	0	0	0.00115748183396566	0	0.0224719101123595	0.0114003420102603	0	0	0	0.00559577139491265	0.00985221674876847	0.0048194105916242	0	0.00590717299578059	0	0.00229470578593673	0	0	0.00273601835780059	0	0	0	0	0	0.004	0.00129634430904848	0	0.00436681222707424	0	0	0	0	0.00356166867415265	0.00624812419852119	0.00242227351742612	0	0	0	0	0.00670831153644952	0	0	0	0.0111491747119277	0.0196060957133945	0.0059175960918057	0.0082047915982934	0.153386454183267	0.00807291666666667	0.0122689705505257	0.00700636942675159	0.00987428770281439	0
ERR4250599	0	0	0	0	0	0.043613707165109	0.000252397778899546	0.140625	0	0	0	0	0.0463490578809398	0.0094059405940594	0	0	0	0	0	0	0	0.0106095052506225	0.00343790287924366	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228136882129278	0	0	0.0149253731343284	0	0.303195105370496	0	0	0	0	0	0.00364520048602673	0	0.0145185185185185	0	0.00222841225626741	0	0	0	0.0598802395209581	0	0.00505887483645879	0.0182168246445498	0.1	0	0	0	0	0	0	0	0	0	0	0.0406207093913485	0.0171907500305885	0	0	0.000149186931224825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252016129032258	0.0119521912350598	0	0	0	0.0212311148146806	0	0	0	0	0	0	0	0	0	0	0	0	0.00779023370701121	0	0	0	0	0	0	0.000337913944582113	0	0	0	0	0	0	0	0	0	0	0	0	0.000194451646357272	0	0	0	0	0	0	0	0.00548416141442253	0	0	0	0.00204231419727479	0	0	0.0162107396149949	0	0.115107913669065	0	0	0.015903155436753	0	0.0049800796812749	0	0.0185020809909857	0	0.00282743921005698	0.0017131669114048
ERR4250601	0.023121387283237	0.225888324873096	0	0.0177577877727803	0.00315559511287321	0	0.00162255715006851	0	0.0909090909090909	0	0	0.0343987823439878	0.00157532644948494	0	0	0.0533562822719449	0	0.070801317233809	0.0593406593406593	0.00405830138500328	0	0	0	0	0	0	0.132945941186829	0	0	0.0165152766308836	0.00743494423791822	0	0.00271739130434783	0	0.0143414531266477	0.0226537216828479	0.0129544393302648	0.0249816311535636	0.0126617120836774	0.361940298507463	0.366214057507987	0	0.0468582058701943	0.0145454545454545	0	0.025440313111546	0.00518710633567988	0	0	0	0.12043795620438	0	0	0.00130441871840861	0.015790844565996	0	0	0.0023549934583515	0	0	0.0142461708802362	0.0441951323330445	0.0124954061006983	0.0386888769478775	0.152184466019417	0.00492165528324628	0	0.087463556851312	0.0769230769230769	0.00166666666666667	0.000199357554204354	0.00644398221787185	0	0.00113642820614808	0.000127874512478421	0.0760976025209726	0.00144133756125685	0	0.00661035622475211	0.0493762993762994	0.104487432556915	0.0572519083969466	0.07487557767508	0.009679690249912	0.169722367731797	0.0811855670103093	0.00119189511323004	0.128086419753086	0	0	0.0119707661290323	0.00195137816082608	0.00833333333333333	0.157181571815718	0	0.00184775913916162	0	0.0105820105820106	0.0173913043478261	0	0	0.015625	0.0104364326375712	0	0.144308943089431	0.0284226094784901	0.0632	0.0213483146067416	0.0036101083032491	0	0	0	0.0120130826345078	0.108374384236453	0.00828163084422779	0.00157693174138319	0.0154008438818565	0	0.0155265157723771	0.096227214921577	0.010065127294257	0.0150333911917861	0	0.00909090909090909	0.0254237288135593	0	0	0.0196363636363636	0.00113430127041742	0	0.000752898659840385	0.0373134328358209	0.0154090188080671	0	0	0.00642395513592623	0.00739406837466918	0.00327719358240005	0.0378947368421053	0.0517711171662125	0	0	0.00772378988829738	0.011144883485309	0.0195058517555267	0	0.0440984117097477	0.00294091435700918	0.00283897133376348	0.0108303249097473	0	0.00244791666666667	0.00483263309466043	0	0.000869981295402149	0
ERR4250608	0	0	0.00739668757034893	0	0.00372198397928635	0.043613707165109	0.00436287589240643	0	0	0.315245478036176	0	0	0.0532288038595498	0.00693069306930693	0	0	0.178646196789951	0	0	0	0	0	0.0521415270018622	0.126365054602184	0.395274875056792	0	0	0	0	0	0	0	0	0	0	0	0.0366486558601828	0	0	0.287313432835821	0	0	0.0210417527904093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000784997819450502	0.00750394944707741	0.0705882352941176	0	7.29693984585215e-05	0	0	0	0	0	0	0	0	7.39552217209702e-05	0	0	0	0	0	0	0.034612700628053	0	0	0	0	0	0	0	0	0	0	0	0	0.00214213709677419	0	0	0	0	0	0	0	0	0	0.0597014925373134	0	0	0	0	0	0	0	0	0	0	0	0.000131756390184924	0	0	0.00439288127956747	0	0.0635593220338983	0.0022649044120934	0	0	0.000676649701391545	0	0	0	0	0	0	0.0035001296344309	0	0	0	0.0482664853840925	0	0	0	0	0	0	0	0.313080384210358	0	0	0	0	0.133093525179856	0	0	0.0414969121578026	0	0	0	0.026628794603231	0	0	0.0954478707782673
ERR4250612	0	0	0	0.0657004830917874	0.0010518650376244	0	0.000288454604456624	0	0	0	0.0163734115347019	0.00106544901065449	0.00161224816314475	0	0	0	0.0362875087229588	0	0	0	0	0.0204611886976291	0.000859475719810915	0	0	0.0393700787401575	0	0.0128865979381443	0.134920634920635	0	0	0.0609271523178808	0.0339673913043478	0	0.0253084466940841	0	0	0	0	0	0	0	0	0	0	0.00244618395303327	0.0170433493886625	0	0	0	0	0	0.00665926748057714	0.194358389042883	0.00266979227713746	0.143712574850299	0	0	0	0.0382352941176471	0.000258350249123455	0.0364299721804168	0.129731716280779	0.0245029554003224	0	0.00808557653676175	0.139742540367587	0.0021865889212828	0.050625141343327	0	0.0104662715957286	0.0188629226314287	0	0.0111938178305586	0.000319686281196053	0.00204403185282971	0.0492937445949841	0.00949057920446615	0.0102827763496144	0	0	0	0.00137753288304301	0.0255191833861316	0	0.0077319587628866	0	0	0	0	0.00239415322580645	0	0	0	0.00281557954012201	0.0180428245353429	0	0	0	0	0	0	0	0	0.00609756097560976	0.00115748183396566	0.0277333333333333	0.0617977528089888	0.0176705301159035	0	0	0.0199004975124378	0.015779765318618	0	0.0289995568358077	0.00264699256589322	0	0.0423728813559322	0.00241391128131007	0	0.0130254588513914	0.00052955194021947	0	0.025974025974026	0	0	0	0	0.0270935960591133	0.00670765790944662	0	0.0669154228855721	0.0695671878540675	0	0	0.0119542552227014	0.0043927860085673	0.0323444757915135	0	0	0.000829690142642882	0.00287907869481766	0.0350186171031172	0	0	0	0.0230457801308004	0.0131004366812227	0.0146557286385842	0.011158516573679	0.0249003984063745	0.013125	0.0542832909245123	0	0.0887380921310192	0.00734214390602056
ERR4250613	0	0	0.0137749906201426	0.041912377144761	0	0.0280373831775701	0.0206245042186486	0.140625	0	0	0.0703812316715543	0	0.010584224582477	0	0	0	0.0237264480111654	0	0	0	0	0	0.00358114883254548	0.0187207488299532	0	0	0	0.0206185567010309	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119986403806934	0.000227366680446465	0	0	0.011252446183953	0	0.132847306601863	0	0.0554074074074074	0	0.0139275766016713	0.134739178690344	0	0	0	0	0	0.145092812006319	0	0	0.00249008072239704	0	0	0	0	0	0	0.000452298646334766	0	0.039032279846559	0.0248378808271137	0	0.00102278538553327	0.00515760533662965	0	0.00576535024502739	0.0623866015352408	0.0668380462724936	0	0	0	0	0.0200633579725449	0	0.00193298969072165	0	0.0123456790123457	0.0408163265306122	0	0.01171875	0.0591104967883568	0	0	0	0.0249990942357161	0	0	0	0	0	0	0	0	0	0	0	0	0.00304009120273608	0	0	0	0.0193836901089703	0	0	0.0215701734624916	0	0.0127118644067797	0.0417815261283545	0	0	0	0	0	0	0	0	0	0.0259592947886959	0	0	0	0.0104237480172218	0	0	0.00788747717294168	0.0372977544951025	0.0506682625174546	0	0	0.0101796598270415	0.0239923224568138	0	0	0	0.151079136690647	0	0.0165760627395063	0.0188465910836636	0	0	0	0.024064540308105	0.0331210191082803	0.0557658010352777	0.052129221732746
ERR4250627	0.0578034682080925	0	0	0.0245210727969349	0	0.0249221183800623	0.00342539842792241	0	0	0.00775193798449612	0.0303030303030303	0	0.0011322658855673	0	0	0	0.0411723656664341	0.00109769484083425	0	0.000103616205574552	0	0.00476345133701418	0.0123191519839565	0	0	0	0.0061630568762106	0	0	0.119735755573906	0.217843866171004	0.0900662251655629	0.0502717391304348	0.0517241379310345	0.0760307919434778	0	0.000186778733907011	0.0683321087435709	0	0	0	0	0	0.0654545454545455	0.0184049079754601	0.0376712328767123	0.122267506483883	0	0	0.200296296296296	0.0109489051094891	0	0	0	0	0.107784431137725	0.020066889632107	0	0.00390007898894155	0.00882352941176471	0.0847388817124931	0.00661893251850838	0	0.00204191295002687	0	0.0265166733627963	0.00282759133864127	0	0.0065583303718541	0	0.00302573320171448	0.0300787144663322	0	0.0132393886016251	0.000831184331109738	0.134097006345016	0.00835975785528971	0	0.0198310686742563	0.0553014553014553	0.0798789314383472	0.0224236641221374	0.028572698186989	0.0126715945089757	0.00419067574646412	0.0298539518900344	0.0280095351609058	0.0138888888888889	0	0.0186788154897494	0.0165070564516129	0.0630945605333767	0.119791666666667	0.0514905149051491	0	0.0465925147639578	0	0.0211640211640212	0.194202898550725	0	0.0597014925373134	0	0.0227703984819734	0.0347035040431267	0.0691056910569106	0.0623754099414829	0.0322666666666667	0	0.0241307239217176	0.03125	0	0.203980099502488	0.0170043247097484	0	0.0357578107688899	0.00782833971615229	0.019831223628692	0	0.0731921741592287	0	0.0633510953226761	0.00909064164043423	0.0717131474103586	0.0909090909090909	0.0338983050847458	0	0.0508274231678487	0.00763636363636364	0.00758361420793363	0	0	0.0325870646766169	0.0129163834126445	0.0504201680672269	0	0.00796518630765046	0.026875119369185	0.00891966601122795	0	0.0517711171662125	0	0.00767754318618042	0.0264332092193126	0.0435663627152989	0.0377113133940182	0	0.0348800996574276	0.0335085999465288	0.0159523151135281	0.0672792911060059	0	0.00338541666666667	0.00950746592500542	0	0.0160511549001696	0.0163974547234459
ERR4250635	0.0578034682080925	0	0	0.00199900049975012	0.067885751274375	0	0.00241580731232422	0	0	0	0	0	0	0	0	0.00688468158347676	0	0.0351262349066959	0.0417582417582418	0.027406486374469	0	0	0	0	0	0	0	0	0	0.00495458298926507	0.0327137546468401	0.00927152317880795	0	0.0517241379310345	0.00579985236739428	0.0388349514563107	0.0221866453205256	0.023512123438648	0.0622075419763281	0	0.0495207667731629	0.00169952413324269	0.0676725919801571	0.0545454545454545	0	0.00171232876712329	0.00296406076324565	0	0.00764525993883792	0	0	0	0	0	0.000195350654424692	0	0	0	0.00355450236966825	0	0.00280494556191179	0.0514890317872942	0.00882028665931643	0.045889306824288	0.0169902912621359	0.00190839694656489	0.00364610462087953	0	0.0567311730688463	0.0129166666666667	0.000189711220936402	0.000183531139116603	0	0	0	0	0.00432401268377054	0	0.00275431509364671	0.00634095634095634	0.0147387814186077	0.0248091603053435	0.00857625311055812	0	0	0.00987972508591065	0	0.00308641975308642	0	0	0.0101436491935484	0.0034962192048134	0.00173611111111111	0.016260162601626	0	0.00322452085069382	0	0	0	0	0	0	0.00379506641366224	0	0	0.00694489100379397	0.0581333333333333	0.0247191011235955	0.0036101083032491	0	0	0	0.0280563607334956	0	0.00523487702193663	0	0	0	0.0493957771453264	0.220432386604493	0.0112492599171107	0.0178282486540555	0	0.0051948051948052	0.0296610169491525	0	0.00472813238770686	0.00727272727272727	0.001069484054965	0	0	0.00124378109452736	0.00317244504871969	0	0	0.0108145212469726	0.0101497912744536	0.00290672822091134	0.0315789473684211	0.0463215258855586	0	0	0.00609287011108718	0	0	0	0.0180629087511679	0.0047232866945905	0.00274679693981012	0.00656383327863472	0	0.005	0.0026628794603231	0	0.000565487842011397	0
ERR4250640	0	0	0	0	0.0705558702160369	0	0.000144227302228312	0	0	0	0.0982404692082111	0	0.00129225997809312	0.00247524752475248	0	0	0.0348918353105373	0	0	0	0.0414364640883978	0.00649561545956479	0	0.0421216848673947	0	0.0866141732283465	0	0.038659793814433	0	0	0.0215613382899628	0	0	0	0.0110724454286618	0	0.0177840037355747	0.0227773695811903	0.014037985136251	0	0	0	0.0682513435303845	0	0	0.0163894324853229	0	0	0	0	0	0	0.0899001109877913	0	0	0	0	0	0.000937993680884676	0	0	0.0043872850823186	0	0	0	0.00386701486540779	0	0	0	0	0.0437943530365049	0.0117459929034626	0.0764705882352941	0	0.000575435306152895	0	0.00893629287979245	0.00697836706210747	0.0323172970987881	0.0155925155925156	0.000394788787998421	0	0	0.0156634987680394	0	0.000644329896907216	0	0.00925925925925926	0	0	0.0141759072580645	0.000487844540206521	0	0	0.00375410605349601	0.00873156769682258	0	0.0687830687830688	0	0	0	0	0	0.00168463611859838	0	0	0.00106666666666667	0.048876404494382	0.0076002280068402	0	0	0	0.000131756390184924	0	0.0622368712608021	0.000337913944582113	0.00105485232067511	0	0.00204139410826839	0	0.0118413262285376	0.00711953164072843	0	0	0	0	0.0236406619385343	0.0178181818181818	0.00372698988851439	0	0	0.00199004975124378	0	0	0.0694214876033058	0.0193236714975845	0.00886742517257374	0.0847510757744151	0	0	0.000478667389986278	0.104126679462572	0.00843154752746407	0	0	0	0.028651510432887	0.00044559308439533	0.00567179770793007	0.0219888414834263	0.050796812749004	0.00828125	0.0195869578081543	0	0.0099177867675845	0.0222711698482624
ERR4250642	0.046242774566474	0	0.00305515356166586	0	0	0	0.000396625081127858	0	0	0.0129198966408269	0.00146627565982405	0.0328767123287671	0.0585209161507883	0	0	0.557659208261618	0.00279134682484299	0.0351262349066959	0.432967032967033	0.0156633164093531	0	0.000866082061275306	0	0.0031201248049922	0	0	0	0	0	0.060280759702725	0.0171003717472119	0.0384105960264901	0	0	0.0137087419592956	0.111650485436893	0.0378894003068508	0.0264511388684791	0	0	0	0	0.000144687887556842	0	0	0.00929549902152642	0.0466839570211189	0	0	0	0	0	0	0	0	0	0	0	0.000148104265402844	0.0176470588235294	0.0167927661930245	0.00981438409267114	0.0147004777655274	0.046104245029554	0.00533980582524272	0.00351546805946163	0.00133938537093534	0	0.0074952347106904	0.112083333333333	0.00225724198470092	0.00279375178433052	0.0235294117647059	0.0113642820614808	0.000149186931224825	0.220244432142401	0	0.00293091416608514	0.00422328314359163	0.0111226611226611	0.0531648901171207	0.0152671755725191	0.0491690366157128	0.00140795494544175	0.00523834468308015	0.0977233676975945	0.0065554231227652	0.00308641975308642	0	0	0.0129158266129032	0.0132531100089438	0.0333333333333333	0	0	0.02300641281113	0.0333333333333333	0.232804232804233	0.0115942028985507	0	0	0.0298295454545455	0.00284629981024668	0.000673854447439353	0.0142276422764228	0.00469423188219407	0	0	0.0074102223066692	0	0	0.104477611940299	0.0231968750484398	0	0.0230445380013295	0.00174588871367425	0.117721518987342	0	0.0112649193127803	0.00423908435777872	0.00828892835997632	0.038922067606131	0	0	0	0	0.0189125295508274	0	0.00136116152450091	0	0.044872760126487	0.0106965174129353	0.00203942895989123	0	0.0264462809917355	0.0317053269611843	0.0518949005484161	0.0113419395286541	0.0968421052631579	0	0.000478667389986278	0	0.0132319906452903	0	0	0	0.00548115851759576	0.0178237233758132	0.0111715365471472	0.00229734164752215	0	0.00411458333333333	0.00199222833698246	0	0.00252294575666623	0
ERR4250643	0.0289017341040462	0.0862944162436548	0.00471672830572975	0.0320506413459937	0	0	0	0	0.178977272727273	0	0.0285923753665689	0.0208523592085236	0.000849199414175477	0	0	0	0.0118632240055827	0	0	0.00592339308534521	0	0.0124499296308325	0.00644606789858186	0	0	0	0	0	0	0	0.00520446096654275	0.00264900662251656	0.00271739130434783	0	0.00284720025308447	0	0	0	0	0	0	0.00203942895989123	0	0.00909090909090909	0	0.00122309197651663	0.00296406076324565	0.00121506682867558	0	0	0.0291970802919708	0.0181987000928505	0.0432852386237514	0	6.51168848082308e-05	0	0	0	0.000296208530805687	0	0.002841852740358	0.00374272206260166	0	0	0	0.672107271996786	0	0	0.0447129518948083	0	0.00978138193370397	0.0337085525510828	0	0.0713676913460992	0.000298373862449649	0	0.018737388296339	0.00865317515701326	0.0312155710613294	0.000727650727650728	0.00539544676931175	0	0.0992934589406328	0.0501583949313622	0.00261917234154007	0.0171821305841924	0.0286054827175209	0.00462962962962963	0	0.00728929384965831	0.00737147177419355	0.002967720952923	0.0895833333333333	0.021680216802168	0.00187705302674801	0.00394913227781602	0	0	0.0608695652173913	0	0	0	0.135673624288425	0	0.0142276422764228	0.0329239277216899	0	0	0.00342010260307809	0	0	0.0298507462686567	0.00756436687179328	0.00656814449917898	0.0083924218923111	0.0158256364045956	0.0181434599156118	0.0254237288135593	0.00151987006601004	0	0	0.126003942219999	0.051792828685259	0	0.0444915254237288	0.18956043956044	0.00709219858156028	0.02	0.00327326938034742	0.00950251537171604	0	0	0.00226603217765692	0.0140056022408964	0	0.000815945914442243	0.00723036206379089	0.00202331082043829	0	0	0.000989245939304975	0.00383877159309021	0.0037849647659784	0.0121580547112462	0	0.039568345323741	0.00280286515104329	0	0.00767505453651642	0.0246143747948802	0	0.0021875	0.00950746592500542	0	0.0228805080690765	0.0048947626040137
