feature	X771297580338a662f0c1fb0000f33e3c	b9eadd7c15566af3bb15cee86f75e769	c49bc9c1c22dd48888d2e1e060306218	X1b91af1335f5b38083d553659b358c45	X0ed13e9a3209e5ef433060aacd9e16ad	f64933c998313b78c2179f488bfb0953	b1312478658160c25c92a75d5272c96d	X8878e25191e464f0a29c75e59a14a9c1	X06a6e5bcf8c2b8dc026c93190ef43175	X3a7495f68945aa7071868ee6f0255243	X9132071c6a76ae971f847adc316f0af8	X265f63913fa0c782699945b493eeaeca	X57f0e6566995476b5eae2b4237c930fd	d348b3e42b9cd325d1f0088462aedcf3	X07f847da0f14d338851bff36302b1d5d	X5aaba32e1583dee8243e66c42c2b5d8f	X6529f9e2b6de004f778a46eb4152553f	c5f3f2c2df993aa6d42e7a77918935df	X64c2b64c19934ba2360fe284744fd1ad	X130a8330de52a69354df4f227b62c052	X36e64f6a14c31701a814ed88d61c5cf7	f8975af07a433935c8615060ce6ae7d6	X087666690375b777048b392f8b3086a5	d3a7153014cbb497d7bd025e099be3fe	X43dc4561632b971be06fe9603e0864ad	X7a719f10db03cf19d136e08224ba0da9	dc0a91a3f930fef8628944f01c976b6a	X2fd96dc0d1649785e2b695005e5b6cbb	X81f53cd7f9d10322ad2f9e2e1f30a7cc	X18bbaffee20be0f8ffbf263c1b82da7d	X6da2b787d29350a11f29bcb992887a84	X7130d2759c244668bb8c5e95013d039a	f8f3495ffa8ad111c9a314f196b839e4	X42335451002e743fd705a300b373fb75	X5cf08d107f10bc4571dd491a9bcb59b3	X91ac12f2a71a81a4a145517e0667c7c4	X05b3c37966de355dc39930c4103ff589	X53b54658de0c46c18eda9f4c5a232b65	X8a303db3d6b466981499de25a5ec66d4	X01901d6f4c906a71e2488045523ca7c2	c91f61773a85a5101c797a8429bcb87e	X001f5b5d17a34cb4bb03f20e9b6dc5df	X7c9d107e91d815d347bc278420773c54	da04216f075e5d1b2cddc09c16442df9	X8d7c014aca86872e7451df4c18536eab	a80bf7b1576855543aaeed1c9d8be02d	X05f8c43bb34deb40cbcc164e64410db6	f1767e229fc331132c66ba7f47cc3ea3	X4790469e65b73b73a8cee2300ea51fa7	X06a8b3896e4a86a7c3116e0f4243320c	a7e85c6aac48df33665b07f5620aeef2	ce8273b6d1fea2b1dca4e24ea7b6a20f	X0e21cc1bf0d4d2cf722112c5a4ae3134	X26b0599c6f3f889fc1441babff4f74cd	babe546a127e4bbe62e70c16fdffa445	X68a1c62a19d5dd68a1040859934424ab	X2cededbc6f5d2e4e6460d95dd642ab39	f929e8cafcf24c0b194d9e48dbc3b231	X4cc94dcec64fcf2693e3fd9bf39bf861	X04ed5d51a7dfe83b5376c26987e076cd	X06f459e94bb69e7b8f7bdffcea3e2dc2	X2dd19b4e6a7867a118b429880e0949d3	X6a506a10888b7f86ae1e463f5d186473	X000d78770aa3b46d4f84568a723d1c62	e3b9d440eb993245b3b1d99e260ecc19	f2ae9532a9ca729854cdf2c07064f994	X5e22ac39af6385a9a5d7a57992e0d8ba	X86ec537716ccea996d29a025dbd0e0da	X932d0c1f666b3a433687e95af993451a	X7ef15f834ddeffade9a799c5697cc61a	X16d12481fde3cfa6a4db366d25411122	X68125101a0cb11e3324fde7378226ba1	X792add25fd6668fad2a952ef3b123c8b	X98eb701f5f4286f77b9e839055caf304	X25c1653a751b87e522eb1d73426f2d0b	fc89b71ba14dc877e9e8527e6ed60391	X7f6dec8c96033aba04deee885932a9a7	X80ab11a5d085a5bcce2d24702f32bef1	X3f9e29a1882407186ab82a472f22cf3c	X9f9df4b3b3d526b6b619dc40863ad440	X973fc25b140faf326d124b9e2b6c8abf	X4517bdd009f366580e3ea16dd9dce1a7	fbd1882d5055c77a88c20831b56943f3	X484cb0f953ccaafa5a0308ae49649e41	X73e5b567bf8428743df8b7f78c8ec1b0	df6598227bff6741eee326b1cfce64bc	b9abed8a2eca761efe3e1e92673141cf	X35fdc9ee28cfc2bbde8d1a15cbb278fe	X13fae76db728266d715f43da8b06cb88	X217e0615440425fc33232133073bbca1	e174d720ff388a11cfdb310730da02d6	X24e658af979937b9200c49292aa8d919	X3b482af565b56c1b175737c5a08f86fb	b3879d9217bbd709b5f87450728b376c	X699913be41bb8e0253dcbfa042984047	X8701bea1e2e80de700c6f7848103f86d	X900bca7fdfd6334ecb71c7d66951a14f	X15de8f3c7d606dc32447b7267f7c265e	X07b64b23fa88ace003944a6bd9ee7bb7	X027db393f177304c52d7ec941f8abcf2	X1a5a9a605e5854850568c0c6fbf6dc02	X9a5ad3e5c9abb12041ebce1cf20b2b3c	X2bb41e138153ad02a6fa5519b33bce6b	d4debe4c70fe5b905a42e3561015b680	ce7260fe3f31c7fa47ae17dc33d2b8f7	d00c0229d6c816a536d76703e1657694	X0a07b7b208f82e574548033057612667	f026bc3d92e943febaa74d620be5400d	dc64f4ef4d4f99019072896947b19e4a	X52587fe587b5a2f19c6d2c4bf275d9e3	X2f2ff15fe3d7d5b9f3eaf57c0085d696	cd97244e66c39dce8f4676f84c858217	f769025ae5e54c2b1c149e59018be56b	X2a65ea84af79ed5b12133b79a4316e73	d0d50837ea593505e44f737833bece1d	X6095f2881754dad1717ec230da3fdd17	X20ec2008e0cde12ae9db741e1fdbf894	X504687adb582701412c2398587d62e90	X91a87325405bbe801e6b80e84794a59c	b606c96aedd0a6e01aa38924a1e6ac97	X097138be3a15c87233cb01e6ee6a4da4	X99d3a570385395e7b7bbc7730e1e2241	cee9524606a8ab5eadbae08cbd21e830	X42f2c85e07acb225914a6f74539a7493	d00543d8297858e5fa92233bead584fb	X2440362c889061ed1e3336b6294559b9	X3a8cde26979f03989e6a8daa6b6afe3f	X4499b0901e611126af0d04752c158976	X6f6bb5719a47837bec3b21f081649fa1	X624bf43afb17a855a6d5c7b51078d497	X51aa2158188e220896f9ae6799b3799f	X70ac971d9d8650d6d1b756a39b8709c8	cfccfa9165148a389d5d226d7f97efff	X250ae434718610d409882ad11002f97d	X9b240322f8821ffba1a5f8bb330b0939	X45c8d14eb00ef2e9f7e2c5dd9f9e58bc	X7b73f487be48db4355bd16e9c7fcd104	d062c370afa965a780cca734ce7f438f	ad6578b29eaa8bbabaa2b32058cf16b9	X34b8adfd383e67b3a25385389ecc77de	feb2e37114daa6d2f4387811e83850ba	X14e5bc76eb89c574b800654364a9a6d2	X37bcb14fa58242d26a64d6e6f3c67665	d5cbbc9a01e17da0efbca098fa6736f9	X0d3b0b9d68763805793f9266323bf863
ERR4250608	0	0	0.086110375989453	0	0.0610459735715925	0.210387580925584	0.0661001935929283	0	0	0	0.232811090715518	0.0833472496299492	0	0.436384529134443	0	0	0	0	0.23037762972087	0.363426091338453	0.679891810740279	0	0	0	0	0	0	0	0	0	0	0.192627429060045	0	0	0.565711093109203	0	0	0.145571346406913	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028021479487761	0.0867340456935575	0.268913835333793	0	0.00854231662793922	0	0	0	0	0	0	0	0	0.00859982819118049	0	0	0	0	0.187135210831457	0	0	0	0	0	0	0	0	0	0	0	0	0.0462997670671586	0	0	0	0	0	0	0	0.246837857925519	0	0	0	0	0	0	0	0	0	0	0.0114787707170106	0	0	0.0663274367162118	0	0.254859802359321	0.0476089950668992	0	0	0.0260154257079366	0	0	0	0	0	0	0.0591964602870368	0	0	0	0.22150320319629	0	0	0	0	0	0	0	0.593825689762905	0	0	0	0	0.373439313641054	0	0	0.205143761343347	0	0	0	0.163916363620485	0	0	0.314085026522484
ERR4250612	0	0	0	0.259214170374094	0.032438157335903	0	0.0169847680018667	0	0.12831041685641	0.0326470154789833	0.0401636073702709	0	0	0.19166411929126	0	0	0	0.143534962064682	0.0293210174717882	0	0	0.19974453084384	0	0.113764389711928	0	0	0.249412066882048	0.185362102560064	0	0.159765084212287	0	0	0	0	0	0	0	0	0	0	0.0494790982604576	0.13092388828517	0	0	0	0	0.0816951782781093	0.456557657786685	0.0516930517215226	0.388817467103603	0	0	0	0.196806491616267	0.0160739696551046	0.192044669162719	0.368463937478081	0.157180610461358	0	0.0900414525943007	0.383125867826475	0.0467780344411014	0.226943358540351	0	0.102484101600732	0.137777842036124	0.105999227246191	0.0452263867869869	0.223887684970946	0.0975743603875651	0.101578620238541	0	0	0	0.0371236566147209	0.160434608016842	0	0.0880452672128241	0	0	0	0	0.0489496304971387	0	0	0	0.0530869664932156	0.134730826198659	0	0	0	0	0	0	0.0781664560709656	0.0340283513841864	0.16731280195196	0.251225874495777	0.133325184600302	0	0.141541254511583	0.125950273269042	0	0.171126560639429	0.0514716561988796	0	0.207328901511054	0.0491513591708185	0	0.114378360023452	0.0230140270642539	0	0.161870558102447	0	0	0	0	0.165353809205415	0.0819921298213862	0	0.261655601543488	0.26691394862627	0	0	0.109554534438827	0.0663267164146715	0.180829591359489	0	0	0.028808327027879	0.0536828275775575	0.188242385250232	0	0	0	0.152397588116475	0.114708530313698	0.121358520051346	0.105831325814526	0.158460924072504	0.114816493813286	0.235148856941868	0	0.30248090703814	0.0857915125690167
ERR4250613	0	0	0.117638044761032	0.206182876884737	0	0.16823615867819	0.144110634294685	0.384396774495639	0.268509471535513	0	0.103062014129978	0	0	0.154649628134254	0	0	0	0	0.0598784760312554	0.137254331812872	0	0	0	0.144089709075323	0	0	0	0	0	0	0	0	0	0	0	0	0.353720685681933	0.0150792544379844	0	0	0.106277500768021	0	0.37307673986113	0.23761754081357	0	0.118290829592272	0.375855406198719	0	0	0	0	0	0.390780838697016	0	0	0.049921441341818	0	0	0	0	0	0	0.0212689175592984	0	0.198874242007965	0.15826019493831	0.0319864701477936	0	0.0760030538525908	0.252445921023515	0.261500729617588	0	0	0	0	0.142123157807561	0	0.0439799551997348	0	0.111341014340964	0.203430740271083	0	0.108465730269754	0.245587773299364	0	0	0	0.158777313852908	0	0	0	0	0	0	0	0	0	0	0.0551649972873542	0	0	0.139679073958946	0	0	0.147401063639049	0	0.112987151610175	0.205856140215512	0	0	0	0	0	0	0	0	0	0.161824244054399	0	0	0	0.102274967121211	0	0	0.0889286359112095	0.194347403711418	0.22704168515228	0	0	0.101066267472222	0.155520716963379	0	0	0	0.399208279415271	0	0.129106428130433	0.137717804862276	0	0	0	0.155756511313318	0.183011711680406	0.238399645136813	0.23034995254871
ERR4250627	0.24280214389184	0	0	0.157239192616138	0	0.158530604275144	0.0585603680569457	0	0.174969045665689	0	0.0336555119680028	0	0	0.204328574531335	0.0331375424676088	0	0.0101793803615456	0.0690726726043142	0.111220835172585	0	0	0	0.0785860022420188	0	0.353334834352498	0.485598179343255	0.304808339571099	0.226136017990988	0.229437102507055	0.279356150689921	0	0.0136671271242606	0.264476607410469	0	0	0	0	0	0.2587174110037	0.136084323722264	0.195330524987614	0.357216399157041	0	0.464017876581462	0.104828906379192	0	0	0	0	0.334508966437954	0.142135750810603	0	0.0624912775279132	0.0940723327601381	0.2953758421191	0.0814468397972803	0	0.045202923228169	0	0.163567795020368	0.0532001922550539	0	0.0810723008500856	0	0.0550344421524549	0.174313580359008	0.115317959735544	0.374914082615345	0.0915595842227897	0	0.141292475094595	0.237385871238016	0.286533342752475	0.150310694393108	0.169850098444854	0.112807279480464	0.0647807285121098	0.173654429915508	0.168151791111267	0.118125652992385	0	0.13709955342887	0.128835912308813	0.253905661310191	0.353420934863812	0.228909099808224	0	0.217565333087935	0	0.456361155691739	0.246837857925519	0	0.151477255551672	0.18738342656705	0.266005579954994	0.252422783197153	0.180609555846902	0	0.155972300764309	0.177710600845112	0.468604387480644	0.130773050831156	0	0.190242838571151	0.0885937529948699	0.141293030806448	0	0.273954447053056	0	0.254432722914364	0.0954899082090644	0.271101746298567	0.306277369169669	0.185171316045857	0	0.227404267159736	0.0874978925996912	0.0871943950375754	0	0	0.181513968697015	0.113896359465175	0.226475427259606	0	0.089366798497398	0.164679653783306	0.094584951482611	0	0.229543142274478	0	0.0877340997671135	0.163307851493197	0.210271643556988	0.195435751632115	0	0.187865264845221	0.184091585218194	0.126640711220876	0.262382784421743	0	0.0582172133327911	0.0976614063134873	0	0.127034552843926	0.128405110463503
ERR4250635	0.24280214389184	0	0	0.0447250927631011	0.263590739919205	0	0.0491706741635116	0	0	0	0	0	0.0830694857844926	0	0.188534883984382	0.205797947588922	0.166314712517532	0	0	0	0	0	0	0	0.0704470532484425	0.18187040045694	0.0964381637639702	0	0.229437102507055	0.0762305709257897	0.198364182491282	0.149508185175349	0.153943960669573	0.252075495272935	0	0.224411461404923	0.0412369712876615	0.263166738923005	0.235726734049397	0	0.0413921129839049	0.0544701198245897	0	0	0	0	0	0	0.0139772449494256	0	0	0	0.0596550238247769	0	0.0529865272073521	0.228905744254714	0.094054993654527	0.215891067774384	0.13071876744063	0.0436991095637845	0.0604197369899878	0	0.240494646537146	0.113897613750394	0.0137740051885	0.013547780929317	0	0	0.0658047069626638	0	0.052505690790958	0.0797145182996146	0.121703601526767	0.158167897626679	0.0927409469846185	0	0	0.0995612070287735	0	0.0555841732809175	0	0	0.100886737656313	0.059163344527861	0.0416787324225779	0.127863465955281	0	0.0568154263237597	0	0	0	0	0.0616431423399017	0	0	0.0834327752758485	0.243507938660201	0.157878142051701	0.0601203874003088	0	0	0.168293629236153	0	0.0724157252068	0	0	0	0.224123231525137	0.488726975065463	0.106262395919911	0.133922427429654	0	0.0721375459393304	0.173086698153179	0	0.0688157175444214	0.0853839963602992	0.0327087990908629	0	0	0.0352745956840097	0.0563542858980463	0	0	0.10418124734777	0.10091738107999	0.053940234996467	0.178653497286604	0.216921569946776	0	0	0.0781363221268914	0	0	0	0.134806249885953	0.0687803893843441	0.052433916457986	0.0811063811853099	0	0.0707697366622136	0.0516260250771931	0	0.0237822300539096	0
ERR4250640	0	0	0	0	0.268850649106198	0	0.0120097558926048	0	0.3188064289312	0	0.0359557645912122	0.049772407100422	0	0.187897243675108	0	0	0	0.0806828899304134	0	0.206704508625129	0	0.298725990816987	0	0.197910387743807	0	0.147370652206609	0	0	0	0.105420846313991	0	0.133755145067494	0.151500619981364	0.118760977451443	0	0	0	0.264316515146929	0	0	0.128373522636305	0	0	0	0	0	0.304518090127081	0	0	0	0	0	0.0306314724600517	0	0	0.0662851131690985	0	0	0	0.0622254752704935	0	0	0	0	0.210829396848742	0.108592231072418	0	0	0.0946733309370159	0.0836340856605928	0.180752762155844	0.125196799288512	0.0198706001839174	0	0	0.125482949637684	0	0.0253863808268911	0	0.0963741624672921	0	0	0.119345732272315	0.0220889993349339	0	0	0.0613091612472324	0.0935793787981011	0	0	0	0	0	0.0410558518251913	0	0	0.0326656722237637	0.222921822011751	0.0872900963799902	0	0	0.0114787707170106	0	0.252136203674564	0.0183834712007228	0.0324842028370082	0	0.0451971760098024	0	0.10903376849005	0.0844777603946451	0	0	0	0	0.154367550782772	0.133884384396262	0.0610870629946672	0	0	0.0446247829515921	0	0	0.266627467417661	0.139461243760018	0.0943067349139082	0.295397734366785	0	0	0.0218802144332849	0.328566620558342	0.0919529861815528	0	0	0	0.170086468559306	0.0211106438681412	0.0753827126071825	0.148835239246525	0.227334575703426	0.0911274448499449	0.140414364482968	0	0.0997534400826386	0.149794850586087
ERR4250642	0.21673415200675	0	0.0553016271222968	0	0	0	0.01991676503287	0	0.0383013429993897	0.182327889390085	0.244334832548577	0	0.84318593779261	0.052857808354126	0.188534883984382	0.718162749842697	0.125482215324172	0.0294335218678407	0	0.0558871655699439	0	0	0	0	0.248057523172438	0.131143985232423	0.197263067386998	0	0	0.117353513975697	0.34069413984886	0.195902649357246	0.163363725825497	0	0	0	0	0.0120289179185126	0	0	0.096563164666632	0.217782161939832	0	0	0	0	0	0	0	0	0	0	0.0121701100079216	0.133236080985163	0.129952361496042	0.0992303411246468	0.121544570473732	0.216404100764678	0.0731391652613068	0.0593261772400157	0.0366057889254911	0	0.0866835400267418	0.341380758599578	0.0475283327368857	0.0528805952200569	0.10680633815356	0.488500236978112	0	0.0541643985454017	0.0650326221601635	0.105660519475324	0.232668696785171	0.123876995585539	0.223599477083631	0.0375315363543678	0.0724397478955805	0.317936736731349	0.0810542900819172	0.0555841732809175	0	0	0.113893893844788	0.115377968933193	0.183604010278919	0	0	0.152266351734576	0.183604010278919	0.1078855438477	0	0.173582709805943	0.0533760657163645	0.0259616228652758	0.11956435205787	0.0685681821139507	0	0	0.0861893194664439	0	0.329140692502242	0.152900270578948	0	0.152393448979766	0.0417960010441513	0.350221315208778	0	0.106336610677823	0.065154338938634	0.0911697990486197	0.198589515489957	0	0	0	0	0.137960048241013	0	0.0369022974912286	0	0.213449033654003	0.103609241809181	0.0451754014190451	0	0.163348588999063	0.179014488242892	0.229822323878514	0.10670089353478	0.31644983404656	0	0.0218802144332849	0	0.115285592786189	0	0	0	0.0741026467963599	0.133905327501244	0.105893282522316	0.0479489631357139	0	0.0641890879772702	0.0446492187584648	0	0.0502500782888593	0
ERR4250643	0.170834844696124	0.298157096240435	0.0687325458546563	0.179997312259285	0	0	0	0	0.169909142954612	0.144910087141273	0.0291451523067937	0	0	0.109134940011355	0	0	0.0770397670234587	0.111812085140355	0.0803739156128179	0	0	0	0	0	0	0.0722046737872249	0.0514912517959004	0.0521522413996978	0	0.0533845159853234	0	0	0	0	0	0	0.0451754014190451	0	0.0954913171603535	0	0.0349798649708427	0.0544701198245897	0.0348648716758694	0	0.171714141607129	0.135315120628385	0.209581983024168	0	0.00806959095990711	0	0	0	0.0172115595436548	0	0.0533343123173698	0.0612160169271163	0	0	0	0.961099202500364	0	0	0.213062741257399	0	0.0990628142605344	0.184646333478145	0.270431544042545	0	0.137315701915985	0.0931571260593408	0.177611636539975	0.0269782743709878	0.0735199184212232	0	0.320571130149398	0.225876516589371	0.0512002170806194	0.131458932758566	0.169948462705798	0.068093992489726	0	0.0854814266201024	0.0859631094635846	0.0545037741605726	0.303963917354334	0.147779333260984	0.0433385353534897	0.0628835574969891	0	0.249291664207442	0	0	0.377221780745338	0	0.11956435205787	0.182460237565655	0	0	0.058515030246449	0	0.17364501158219	0.087083393428457	0.0811330713139122	0.0917387874842421	0.12613418202026	0.135108336638266	0.160131677684915	0.0389953932209228	0	0	0.362882340910193	0.229592133332208	0	0.21252641454318	0.450466329659894	0.0843150562959364	0.141897054604164	0.0572437512669498	0.0976358956499428	0	0	0.047620855548957	0.118623272261595	0	0.028568652989696	0.0851343386720972	0.0449964097506559	0	0	0.0314574683346851	0.0619975300349073	0.0615609433700613	0.110488232378744	0	0.200253668229389	0.0529668552684851	0	0.0877198426686189	0.157540548808028	0	0.0467877859659804	0.0976614063134873	0	0.15184589318665	0.0700197811470289
ERR4250650	0	0.189636552895543	0	0.0223569541126702	0	0	0.120082445010206	0	0	0.0478000487917629	0.029355649604478	0	0.0719195594131853	0	0.0938476694382939	0	0.0904067770018255	0	0	0	0	0	0.0650543072724466	0	0.0704470532484425	0.0668402257457106	0	0	0	0.0324790623432675	0	0.106944089507282	0	0.179653207941553	0.17364501158219	0.421961313359989	0	0.160525148931006	0	0	0	0.0333456872498212	0	0	0	0	0	0	0.172220185495225	0.220656509616293	0	0.0511756278978771	0	0	0.0303803123751867	0.302991588680283	0.244150474819386	0.178394562491303	0.151628470451297	0.0470250180868715	0	0.0540211957975842	0.114067788623659	0.0677521425160561	0.0168221818394877	0	0	0.0509889806795407	0	0	0	0.0777255546703925	0.0974936296891447	0.113742582746582	0.0905467061228166	0	0	0.16723011944027	0	0	0	0	0	0.0343427029233186	0	0	0	0.0208525748600438	0	0	0	0	0	0	0	0.0578581900079758	0.0565987559118274	0.0919279310831845	0.0364778013119235	0	0	0.045163429042374	0.177563083018669	0.0404358616104931	0	0	0	0.0819777408803595	0.160165907846819	0	0.0561355566521806	0	0.0806697625046148	0	0	0	0.046726938779496	0.0150624503767169	0	0.0767081582137879	0	0.0543022931895927	0	0	0.0424422310108145	0.0490198939127629	0.0282513311659715	0.0918955788712313	0	0	0	0.0342022627466244	0.0843150562959364	0.13038865104805	0	0.10093139319475	0	0.0298543783346812	0.0479489631357139	0.0948211870589213	0.0322804671210769	0.0133242562053826	0	0.0161560235765307	0
ERR4250655	0	0	0	0.0208129603718684	0.441653864165602	0	0.179701015927408	0	0	0	0.0957720579944575	0.0314710334738161	0	0.118415167778546	0	0	0	0	0.0561669565822647	0.163581448516315	0	0	0	0.318298209329442	0	0	0	0	0.186779461081594	0.180315482543099	0	0.0751933111068354	0.127485064118592	0	0	0	0	0.215835512636343	0	0	0	0	0.1007964201174	0	0	0	0.420286103914112	0	0.0197674530974247	0.334508966437954	0	0	0.0575440287975608	0.108679039713782	0	0.0206328677615439	0	0.0179566690308131	0	0.0122747905839688	0	0	0.0204951313972376	0	0.281613578522472	0.228632495421235	0.292371298303062	0	0.110256134606416	0.225433345303379	0.283121762437008	0	0	0	0	0.246754695549716	0	0.0747971784905856	0	0.0879544044722613	0.227843184083545	0.0854814266201024	0.078658406374098	0	0	0	0	0.0988830165694055	0	0	0	0	0	0.0779550511048453	0	0	0.0833631606558708	0	0.0703441875914112	0	0	0	0	0.0549736227203712	0.0359985621019454	0	0	0	0	0	0	0	0	0	0	0	0	0.102969049095345	0.196218392896895	0	0	0.0368813766286108	0.0917987267957065	0	0.0807205294929947	0.038036429809482	0.0794429163788358	0	0	0.102956272936793	0	0.0808573732212756	0	0	0	0	0.100520598853911	0.11203245731816	0	0	0.0931174832209267	0.134232223902962	0.11865363349997	0.164836650127199	0
ERR4250658	0.254909995357833	0.133688900475814	0.0373393445730874	0.0341546066773907	0.0422035131923673	0.20262594925949	0	0	0.111872554160294	0.277477742319245	0.167447039065134	0	0	0.140242767937792	0.0405887515964083	0	0	0.408270516944845	0.0574306673477694	0.524948778685571	0.613229047153898	0	0	0.448657255408689	0	0	0	0	0.229437102507055	0.284290539114451	0	0.0159218983092774	0	0	0	0	0	0	0	0.237196073188776	0.264795562205294	0	0	0	0.210832493529936	0.0984260968993492	0	0.0571366588359117	0	0.353372909497553	0	0	0.073758717278574	0	0	0.0289195577420345	0	0	0	0	0	0	0	0	0.1993220335036	0.256741611695412	0.131155064048663	0	0.26729408507976	0.17774819758874	0.163333456379726	0.354317010647263	0.172933795897177	0	0.157264729916464	0.206118698465656	0.228558760648146	0.170471358740267	0.478677132722412	0.104122968582191	0	0.13709955342887	0.133452649734984	0.0191292456050957	0	0	0.192504660618997	0.0670770810770649	0	0.272552874535181	0.417186872915253	0	0.111287964246701	0	0.217933824072071	0.168234338404692	0	0	0	0.238481931619736	0	0.0133517503945985	0	0.0306923389775277	0.289909079958359	0.217641134770616	0	0.0967314735366818	0	0	0	0.161626407361568	0	0	0.265167802276917	0.0910887144188992	0.0381477553246331	0	0	0	0	0	0.433537909355837	0	0.0278799698865447	0.0354345473400861	0.268189118496341	0	0	0	0.633856458344545	0.0277398474718396	0.0780473294928719	0	0.226337241373755	0.0273425858098006	0	0.0440802156037779	0.10266014565672	0	0.0322804671210769	0.088159242634348	0	0.0615564962899034	0.601390127292227
ERR4254382	0	0	0	0	0	0	0	0.283282165310539	0	0	0.926117203634988	0.547849080796821	0	0	0	0	0.0143960664010076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00966396783363858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.414908423735882	0.110426600370852	0.121567021870929	0	0	0	0	0	0	0	0	0	0	0.00896595029175457	0.0127729269362768	0	0	0	0	0	0	0	0	0.0094273921188229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00880373564418121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0188821888525876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0202920873184386	0	0	0	0	0	0	0
ERR4254393	0	0	0	0.289800121781278	0	0	0	0	0	0	0.0517015619442495	0	0	0.217950620921015	0	0	0.143667523170785	0	0	0.0684653698711075	0	0.219105982718601	0	0.134724863083131	0	0	0	0	0	0	0	0.00966396783363858	0	0	0	0	0	0	0	0	0.0518962358011302	0	0	0	0	0.163687792635587	0	0.0403907213559722	0.198635603125246	0	0	0	0.0198745242073761	0	0.096397351397622	0.275257513975586	0.257897611851089	0.194615034457126	0	0	0.401038389561098	0	0.174783339348326	0	0.0716082825107849	0.0839757184294315	0.107074043624789	0	0.206618295036628	0.0728900644183582	0.0920350775419226	0.0249765957316024	0	0	0.258583608730687	0.244141375015654	0	0.123803431441171	0	0	0.175868750092725	0	0.0508467564323721	0	0	0.209766662125265	0.182248562300293	0.0742777613528581	0	0	0	0	0	0	0.11956435205787	0.110760775283931	0	0	0.0742988276715827	0	0.20084954250813	0.0788235868007967	0.146629170182272	0.148846086551218	0.0444123992083355	0	0	0.0376328806226489	0.220650566640359	0.0730622230776621	0.107734488013778	0	0.0721375459393304	0.103105957918391	0	0	0	0	0	0	0.108339247780894	0.216156503954069	0	0	0.0831811562520616	0.142963096702527	0.022650381223826	0.0726114144746526	0.181824840750133	0.0138376001209597	0	0.0747001767960297	0	0	0	0.0432405109630056	0.0891774406900541	0.0540527533451723	0.0653649227497779	0	0.0733089612043934	0.134529357376299	0	0.0452310825895091	0.094003033807577
ERR4254396	0	0	0	0.0258163040082474	0	0.16823615867819	0.123815248515032	0	0.0494548892704528	0.124924493878382	0.0260202011764552	0	0	0.118415167778546	0	0	0	0.775491701700884	0.182523670920457	0.104692033892064	0.115039587873344	0	0.146491074188189	0.144089709075323	0	0.303326037249332	0	0.433747523363866	0	0.136267105503857	0	0.00966396783363858	0	0	0	0	0	0	0.370212575230322	0.223392927860541	0.120426147435315	0	0	0	0.135500062483789	0.1289156843179	0	0	0	0	0	0	0.0314274864039595	0	0	0.00836245400219805	0	0.0179566690308131	0.153245660942571	0.0436991095637845	0.126823751501353	0	0	0.141897054604164	0.100827921354157	0.0921238634866227	0.132463430520492	0.258711462992856	0.0991629182111448	0	0.0691502932548868	0.127689614039134	0.0778824905585227	0.0655747899926886	0.166755675847194	0.0920414334945812	0.133854863174039	0.113764389711928	0.109391993649303	0	0.227843184083545	0	0.0669325955433994	0.160728126436303	0	0	0.0433385353534897	0.263467235763433	0.37379217483451	0.162225181860046	0	0	0	0.222870898040007	0.143053907338764	0.337796963769349	0.211980470537565	0	0.199644496763979	0	0.21321550982543	0.127526488706127	0.128495263860979	0.186782078256625	0.0805649732628459	0.0809591989660385	0	0.0866824432710477	0	0.172916558187265	0.0677974070476543	0.109545038326801	0.144653941394305	0.190939413245673	0	0	0.167017285540714	0.309917263068895	0.275088946671319	0.162110135336414	0.139749032433148	0	0.168156849586111	0	0.191220560466011	0.120201171901165	0.132012813493351	0	0	0.0831186251054677	0	0.178809947782724	0.286831235550652	0.434039332441639	0	0.20928420117074	0.210302604643155	0.312547695087475	0.199777748460483	0.222755668635511	0.150568272776686	0.057080359725427	0	0.0805941184913913	0
